id_municipio,nome_municipio,sigla_uf,regiao,avaliacoes,municipios,risco_medio,risco_observado,risco_ponderado,observado_ponderado,soma_pesos,erro_risco_pp
3550100,São Manuel,SP,Sudeste,414,1,0.3920211548613435,0.39371980676328505,0.3920211548613435,0.3947401226387229,442.9999979,-0.16986519019415725
3535507,Paraguaçu Paulista,SP,Sudeste,404,1,0.3920211548613435,0.42574257425742573,0.3920211548613434,0.4307421565469094,453.9999996,-3.372141939608225
3533502,Novo Horizonte,SP,Sudeste,357,1,0.3920211548613435,0.24649859943977592,0.3920211548613435,0.24337510053896266,376.0000004,14.552255542156756
3539509,Pitangueiras,SP,Sudeste,339,1,0.3920211548613435,0.3274336283185841,0.3920211548613435,0.3275994015061806,356.0000005,6.45875265427594
3524105,Ituverava,SP,Sudeste,285,1,0.3920211548613435,0.4982456140350877,0.39202115486134353,0.5005874237190785,311.9999994,-10.622445917374424
3140704,Mateus Leme,MG,Sudeste,415,1,0.3920112012123325,0.2433734939759036,0.3920112012123325,0.2474123823085588,470.51,14.863770723642892
3147907,Passos,MG,Sudeste,1081,1,0.3919515226708755,0.1711378353376503,0.39219001939946685,0.17119359100012785,1173.35,22.08136873332252
2106300,Magalhães de Almeida,MA,Nordeste,144,1,0.39169917792977105,0.18055555555555555,0.3916991779297711,0.17963989867871571,146.07,21.11436223742155
2107605,Palmeirândia,MA,Nordeste,119,1,0.39169917792977105,0.29411764705882354,0.39169917792977105,0.29902294932969775,132.03,9.758153087094751
2100204,Alcântara,MA,Nordeste,110,1,0.39169917792977105,0.2909090909090909,0.39169917792977105,0.2902485032395637,121.93,10.079008702068016
2111706,São Vicente Ferrer,MA,Nordeste,108,1,0.39169917792977105,0.2222222222222222,0.39169917792977105,0.23171171171171173,111.0,16.947695570754885
2609204,Maraial,PE,Nordeste,105,1,0.3916630804415056,0.41904761904761906,0.39166308044150555,0.4153112731351654,106.98,-2.738453860611345
2108108,Paulo Ramos,MA,Nordeste,211,1,0.3914985316442339,0.0947867298578199,0.39149853164423387,0.0942951438000943,212.1,29.671180178641404
2106326,Maracaçumé,MA,Nordeste,315,1,0.39149853164423387,0.5841269841269842,0.39149853164423387,0.5833551350251447,344.01,-19.262845248275028
2102903,Carutapera,MA,Nordeste,288,1,0.39149853164423387,0.3784722222222222,0.39149853164423387,0.38771541407371946,334.24,1.3026309422011662
2104677,Governador Nunes Freire,MA,Nordeste,281,1,0.39149853164423387,0.3914590747330961,0.39149853164423387,0.3907517660486782,324.17,0.003945691113776961
2107704,Paraibano,MA,Nordeste,261,1,0.39149853164423387,0.25287356321839083,0.3914985316442338,0.2533175437985441,287.11,13.862496842584305
2102309,Buriti Bravo,MA,Nordeste,245,1,0.39149853164423387,0.42857142857142855,0.39149853164423387,0.42810662485299883,255.1,-3.707289692719468
2102606,Cândido Mendes,MA,Nordeste,231,1,0.39149853164423387,0.5064935064935064,0.39149853164423387,0.5045554243293403,237.08,-11.499497484927257
2108702,Pio XII,MA,Nordeste,219,1,0.39149853164423387,0.3607305936073059,0.39149853164423387,0.36376512484318724,247.11,3.0767938036927953
2108454,Peritoró,MA,Nordeste,206,1,0.39149853164423387,0.30097087378640774,0.3914985316442339,0.29470036870863137,225.10999999999999,9.052765785782613
2106508,Matinha,MA,Nordeste,186,1,0.39149853164423387,0.532258064516129,0.3914985316442339,0.5334289666478815,195.19,-14.075953287189513
2110104,Santa Quitéria do Maranhão,MA,Nordeste,189,1,0.3914985316442338,0.20105820105820105,0.39149853164423387,0.19819225105367388,196.93,19.044033058603276
2110302,Santo Antônio dos Lopes,MA,Nordeste,115,1,0.39132212439514424,0.26956521739130435,0.39132212439514424,0.2743736045646242,120.92999999999999,12.17569070038399
3136652,Juatuba,MG,Sudeste,354,1,0.39127561799845595,0.3135593220338983,0.39127561799845595,0.3146495843819111,393.39,7.771629596455765
4201406,Araranguá,SC,Sul,634,1,0.39102757460056264,0.38801261829652994,0.39101192180739364,0.38803620188496435,908.24,0.3014956304032701
4218707,Tubarão,SC,Sul,864,1,0.39100301882980276,0.3912037037037037,0.39102512452539384,0.39517467514067117,1235.15,-0.020068487390095813
2107357,Nova Olinda do Maranhão,MA,Nordeste,164,1,0.39088465392213806,0.36585365853658536,0.390884653922138,0.37790664293506343,174.17000000000002,2.5030995385552703
2112456,Turilândia,MA,Nordeste,241,1,0.390884653922138,0.4979253112033195,0.390884653922138,0.503260633287443,276.02,-10.70406572811815
2103174,Centro Novo do Maranhão,MA,Nordeste,178,1,0.390884653922138,0.6292134831460674,0.390884653922138,0.6313422570234379,189.01,-23.83288292239294
3115300,Cataguases,MG,Sudeste,417,1,0.39077570108556153,0.35251798561151076,0.3920766321544849,0.35931323860296355,493.33,3.825771547405077
3555000,Tupã,SP,Sudeste,536,1,0.39075440452254556,0.44776119402985076,0.3910632382052138,0.4495871645542826,571.0000012,-5.70067895073052
3515103,Embu-Guaçu,SP,Sudeste,756,1,0.39075262701017627,0.4246031746031746,0.3912050808300992,0.42624429442982065,831.9999975,-3.3850547592998326
3147105,Pará de Minas,MG,Sudeste,854,1,0.39072099732065146,0.234192037470726,0.39131654022691953,0.2370769507637911,944.63,15.652895984992545
3168705,Timóteo,MG,Sudeste,655,1,0.3906585861511943,0.20763358778625954,0.39065647548376836,0.2128624336389112,710.13,18.302499836493478
3529302,Matão,SP,Sudeste,673,1,0.39062120552908663,0.28083209509658247,0.39106606314475784,0.2827838039540204,724.0000019,10.978911043250417
2608750,Lagoa Grande,PE,Nordeste,344,1,0.39062065478498875,0.3226744186046512,0.3906206547849887,0.324644280022766,351.40000000000003,6.794623618033757
3124302,Espinosa,MG,Sudeste,300,1,0.39060937278746904,0.27666666666666667,0.39069078841489785,0.2771451483560545,311.75,11.394270612080238
2611002,Petrolândia,PE,Nordeste,412,1,0.39060433055724364,0.33737864077669905,0.3906043305572437,0.33809644728641014,433.19,5.322568978054459
3305406,Sapucaia,RJ,Sudeste,198,1,0.39050152720876274,0.3282828282828283,0.3905015272087628,0.34631668077900085,236.2,6.221869892593446
3145901,Ouro Branco,MG,Sudeste,387,1,0.3903996897063371,0.18604651162790697,0.3903996897063371,0.18667500180327473,415.91,20.435317807843013
3304151,Quissamã,RJ,Sudeste,262,1,0.39019883667156274,0.29389312977099236,0.39019883667156274,0.2991617342186702,332.83,9.630570690057038
3304110,Porto Real,RJ,Sudeste,225,1,0.39019883667156274,0.3688888888888889,0.39019883667156274,0.36703162552931756,262.13,2.130994778267387
4202305,Biguaçu,SC,Sul,581,1,0.3901446661427679,0.540447504302926,0.39015381962658474,0.5471937909289353,1030.75,-15.03028381601581
2107209,Nina Rodrigues,MA,Nordeste,128,1,0.39006948214776527,0.53125,0.39006948214776527,0.5316013688106712,143.19,-14.118051785223473
3526407,Laranjal Paulista,SP,Sudeste,271,1,0.3900479932511882,0.4022140221402214,0.3900479932511882,0.4063010081734261,294.0000027,-1.2166028889033176
3539202,Pirapozinho,SP,Sudeste,230,1,0.3900479932511882,0.30434782608695654,0.3900479932511882,0.3056145133316086,263.9999983,8.570016716423169
4214805,Rio do Sul,SC,Sul,472,1,0.3899648627035015,0.4894067796610169,0.38997167605697053,0.4952628340966573,731.45,-9.944191695751542
4205902,Gaspar,SC,Sul,624,1,0.38990787099689284,0.32211538461538464,0.38991395128517253,0.34850148753069904,1001.66,6.77924863815082
