threshold,tp,fp,fn,tn,f2,recall,precision,flag_rate
0.47075717662162864,251782,195997,373600,681430,0.4268494259837989,0.4026051277459217,0.5622907729035975,0.29796135104327964
0.4705303289504582,251887,196284,373495,681143,0.42697068412743133,0.40277302512704233,0.5620332417760185,0.29822219590114246
0.47048936504536765,251944,196436,373438,680991,0.42703704657907976,0.4028641694196507,0.5618983897586868,0.2983612687972989
0.47012812974618157,252080,196513,373302,680914,0.42723671334158836,0.4030816365037689,0.5619347604621561,0.2985030033756785
0.47004802406522816,252249,196625,373133,680802,0.42748242442894224,0.4033518713362393,0.5619594808342653,0.2986899865518506
0.4699998710726123,252362,196961,373020,680466,0.4276088491082742,0.40353256089877865,0.5616494147862451,0.29898876038139244
0.4696000329617622,252426,197104,372956,680323,0.42768729045650744,0.4036348983501284,0.5615331568527129,0.29912650243643735
0.4694252069610755,252567,197255,372815,680172,0.4278838497636675,0.4038603605476333,0.561482097362957,0.29932080523872295
0.4694126024331202,252637,197338,372745,680089,0.42798025277290924,0.40397229213504704,0.5614467470415023,0.29942261458375613
0.46940537471884414,253078,198083,372304,679344,0.4285551238210323,0.4046774611357538,0.5609483089185457,0.30021180336290243
0.4692875537257869,253134,198109,372248,679318,0.4286380488022945,0.40476700640568486,0.5609704748882531,0.30026636784847577
0.4691380720034861,253385,198235,371997,679192,0.4290082989406559,0.4051683610976971,0.5610579690890571,0.300517231398002
0.46912709702597055,253484,198271,371898,679156,0.4291562982619681,0.4053266643427537,0.561109450919193,0.3006070631730313
0.46902199642416664,253632,198427,371750,679000,0.429362669865489,0.40556331969899995,0.5610595077191252,0.30080935102198614
0.4688848677625239,253813,198537,371569,678890,0.4296267482949533,0.40585274280359845,0.56109870675362,0.301002988403716
0.4687330061307087,253824,198657,371558,678770,0.42962631461177,0.4058703320530492,0.5609605707200965,0.30109015849652215
0.4685509099480286,253846,198689,371536,678738,0.4296556979319669,0.4059055105519506,0.5609422475609621,0.3011260912065339
0.46847762917422464,254738,199490,370644,677937,0.4309185196612982,0.40733183878013757,0.5608152733869335,0.30225264820745684
0.46841481726120493,273772,225314,351610,652113,0.45619329910478323,0.4377676364206197,0.5485467434470211,0.33210208349830217
0.46832442519645456,274212,225561,351170,651866,0.45682189157302117,0.43847120639864917,0.5486730975863042,0.33255922742011795
0.4679633267187693,276127,227944,349255,649483,0.4593543583159297,0.4415333348257545,0.5477938623725626,0.3354192049688284
0.4678603719503175,276438,228375,348944,649052,0.4597582243664308,0.4420306308784071,0.5476047566128448,0.3359129470212116
0.4677347094533586,276539,228592,348843,648835,0.45987755844610245,0.4421921321688184,0.5474599658306459,0.3361245507579473
0.467694159390191,276715,228768,348667,648659,0.46011637469899513,0.4424735601600302,0.5474269164343806,0.3363587787935792
0.4671003213684185,276717,228877,348665,648550,0.4601027161518555,0.44247675820538485,0.5473106880224053,0.33643264047527
0.46708219242596194,276745,228918,348637,648509,0.46013871416880403,0.4425215308403504,0.5472913778544208,0.3364785544936183
0.46700611965643835,276852,229090,348530,648337,0.46027391794431866,0.4426926262668257,0.5472010625723898,0.3366642068286788
0.4667174412873858,277088,229240,348294,648187,0.46060715672558794,0.4430699956186779,0.5472500039500087,0.336921059163207
0.4667070050576936,277135,229270,348247,648157,0.46067349239494365,0.44314514968451285,0.5472596044667806,0.3369722965460015
0.46669786178723005,277318,229366,348064,648061,0.4609349341070377,0.44343777083446595,0.5473194338088434,0.33715794888106204
0.4663329964508902,277354,229448,348028,647979,0.4609766880628123,0.4434953356508502,0.5472630336896855,0.33723646850664324
0.46629952495396254,277531,229728,347851,647699,0.4612008094956539,0.4437783626647393,0.547118927411835,0.3375405657006313
0.46600101848871445,277577,229747,347805,647680,0.4612672873242021,0.44385191770789695,0.5471395005952804,0.3375838180367565
0.46533242159660704,277752,229993,347630,647434,0.4614935235188034,0.44413174667643135,0.5470304975922954,0.33786396009073677
0.4652315460236359,277806,230106,347576,647321,0.4615576319846882,0.4442180939010077,0.5469569531729906,0.33797508532355075
0.4651265840048133,277868,230230,347514,647197,0.4616321097704499,0.44431723330700273,0.5468787517368696,0.3380988535469245
0.4651254061612269,277869,230246,347513,647181,0.4616311635632532,0.4443188323296801,0.5468624228767109,0.3381101656963726
0.4650043630274785,278617,230740,346765,646687,0.4626828988818902,0.4455149012923301,0.546997488991022,0.3389366180266421
0.4649723228144256,279302,231556,346080,645871,0.46358932752973886,0.44661023182630777,0.5467311855740734,0.3399354142808567
0.4647940458744211,279385,231718,345997,645709,0.4636893798145209,0.44674295070852693,0.5466315008912098,0.34009844231702097
0.46457489709904554,279454,231800,345928,645627,0.4637806519024609,0.4468532832732634,0.5466050143372961,0.34019892082094266
0.4645285047776134,279493,231918,345889,645509,0.46382120580602526,0.4469156451576796,0.5465134695968604,0.34030339184819897
0.46425259391680185,279604,232002,345778,645425,0.4639753824423341,0.44709313667486433,0.5465221283565869,0.3404331488565746
0.46399184057874265,279664,232039,345718,645388,0.46406000734759467,0.4471890780355047,0.5465357834525105,0.3404976946504845
0.4639582588610828,279804,232169,345578,645258,0.4642507170231568,0.44741294121033226,0.5465210079437783,0.3406773582005431
0.4636940409837399,279887,232207,345495,645220,0.464369784929895,0.4475456600925514,0.5465539529851942,0.34075787408779157
0.4636427506544909,279934,232279,345448,645148,0.46442942508994633,0.4476208141583864,0.5465187334175431,0.34083705913392853
0.4635525046198409,280195,232377,345187,645050,0.4648070734215852,0.44803815907717204,0.5466451542417455,0.34107594511345085
0.4633781296448871,283637,235699,341745,641728,0.4694633720683884,0.453541995132575,0.5461531648104503,0.3455768497526964
0.4630399551602209,283657,235722,341725,641705,0.4694897923040994,0.4535739755861218,0.5461464556710995,0.34560546283659466
0.4630214547525193,283998,235923,341384,641504,0.46996987207131413,0.45411924231909456,0.5462329853958582,0.3459661207778234
0.4628805602022853,284030,235949,341352,641478,0.47001380436980617,0.45417041104476946,0.5462335978952996,0.3460047151700582
0.46277999346475773,284091,236005,341291,641422,0.47009654411005475,0.4542679514280872,0.5462280040607888,0.3460825693750836
0.46265755780008944,284427,236365,340955,641062,0.4705441515127452,0.45480522304767323,0.5461431819229174,0.3465457020819013
0.4623598627394041,284513,236505,340869,640922,0.470651232437819,0.4549427389979245,0.5460713449439367,0.3466960871275059
0.4622896506290338,284724,236751,340658,640676,0.47092907284577623,0.4552801327828431,0.5459974111894147,0.34700018432149393
0.46209100022940774,285073,237005,340309,640422,0.47141228056830153,0.45583819169723466,0.5460352667609054,0.3474014329166248
0.46197562175440654,285328,237455,340054,639972,0.4717239728321591,0.45624594247995626,0.5457866839587362,0.34787055440844444
0.46190842807151034,285359,237544,340023,639883,0.471756505603864,0.4562955121829538,0.5457207168442331,0.3479504048751372
0.4615288570525369,285460,237629,339922,639798,0.47189445804212565,0.4564570134733651,0.5457197532351091,0.34807417309851085
0.461496763811749,285484,237656,339898,639771,0.4719261750380538,0.45649539001762124,0.5457124287953512,0.3481081095468553
0.46131710612254473,285549,237702,339833,639725,0.472016302678642,0.4565993264916483,0.5457208872988298,0.348181971228546
0.4608968688474836,285588,237785,339794,639642,0.4720617302847267,0.4566616883760645,0.5456681945763346,0.34826315253635026
0.46073312779431763,286044,238309,339338,639118,0.472662341975775,0.4573908427169314,0.5455180002784383,0.34891526468100736
0.4607062981890142,286133,238369,339249,639058,0.472786125715872,0.45753315573521464,0.5455327148418881,0.34901441234381747
0.46056831584450164,286208,238526,339174,638901,0.47287379612208064,0.4576530824360151,0.5454344486920992,0.34916878991275674
0.46043748511968574,286297,238599,339085,638828,0.47299552210793994,0.4577953954542983,0.5454356672559898,0.3492765880427919
0.46005904779219076,286516,238857,338866,638570,0.4732827403340909,0.4581455814206357,0.5453572985288547,0.3495939936478954
0.4600243357296374,286549,238970,338833,638457,0.47331442161287884,0.45819834916898794,0.5452685821064509,0.34969114504903814
0.4598661953390739,286686,239137,338696,638290,0.47349316283443843,0.45841741527578345,0.5452138837593639,0.349893432897993
0.4595769733784766,288990,240724,336392,636703,0.4766857941398278,0.4621015635243739,0.5455585466874577,0.35248258428050405
0.4595153169677777,289002,240813,336380,636614,0.476689704860189,0.46212075179650197,0.5454771948699074,0.3525497917566371
0.4594990132011033,289510,241536,335872,635891,0.47733377652119946,0.4629330553165905,0.5451693450284909,0.3533689244607931
0.4592945073334873,289612,241676,335770,635751,0.47746384877948417,0.46309615562967915,0.5451130083871648,0.35352995623529004
0.4591122988951566,289674,241786,335708,635641,0.47753898136095496,0.4631952950356742,0.5450532495390058,0.3536444085708829
0.45898438742533165,289696,241807,335686,635620,0.4775684785285742,0.4632304735345757,0.5450505453402897,0.35367302165478115
0.4588692578204189,289726,241821,335656,635606,0.47761100533287176,0.46327844421489583,0.5450618665894079,0.35370230015923515
0.4587832031671093,289839,241983,335543,635444,0.4777539683847891,0.46345913377743525,0.5449924974897616,0.3538852908120726
0.45877236469996163,289946,242016,335436,635411,0.47790828385786666,0.46363022920391056,0.5450502103533711,0.35397844968988074
0.4587376949454226,290039,242090,335343,635337,0.4780352557985296,0.4637789383129032,0.5450539248941516,0.35408957492269477
0.4586037202587562,290283,242305,335099,635122,0.4783650328464699,0.464169099846174,0.5450423216444982,0.35439500295779436
0.4583430544945747,290332,242458,335050,634969,0.4784139302472582,0.46424745195736367,0.5449276450383829,0.35452941791006043
0.45827768696059923,290591,242720,334791,634707,0.4787585107480166,0.4646615988307946,0.5448809418894416,0.35487610201961794
0.45817348513565437,290728,242851,334654,634576,0.47894192857121676,0.46488066493759017,0.5448640220098617,0.35505443472856496
0.4581386185092805,290731,242857,334651,634570,0.4789454505198483,0.46488546200562214,0.5448604541331514,0.3550604235135669
0.4577424192937525,290763,242881,334619,634546,0.47898932910556635,0.46493663073129704,0.544863242161441,0.3550976870646902
0.4575853102892514,291078,243321,334304,634106,0.47938899716626915,0.46544032287465903,0.5446829054695087,0.35560007958429846
0.4574651557713493,291602,243773,333780,633654,0.48009765211467076,0.46627821075758497,0.5446686901704413,0.3562495300467325
0.45703936049485816,291613,243787,333769,633640,0.4801118103557279,0.4662958000070357,0.5446638027642884,0.3562661655606268
0.4566358024962375,291665,243860,333717,633567,0.48017765906620663,0.4663789491862574,0.5446337705989449,0.35634934313009836
0.45660529529763205,291980,244179,333402,633248,0.48059592709847987,0.4668826413296193,0.5445772615959071,0.3567712197624582
0.4565146911739286,292863,245376,332519,632051,0.48171948705279055,0.4682945783537102,0.5441133028264395,0.35815529451846506
0.4563628403139174,293137,245599,332245,631828,0.4820913578557652,0.46873271056730126,0.5441199400077218,0.35848600853468404
0.4560394844622263,293561,245884,331821,631543,0.4826761039969773,0.46941069618249326,0.5441907886809592,0.35895779170872677
0.45584786607613437,293584,245935,331798,631492,0.4827021746128883,0.4694474737040721,0.5441587784674867,0.35900703282985397
0.4557460479887018,293701,245998,331681,631429,0.48286596166613016,0.4696345593573208,0.5441940785511924,0.35912680852989304
0.4556574043207351,293939,246282,331443,631145,0.48317431845954417,0.4700151267545276,0.544108799917071,0.3594741580600063
0.4554128944509215,294398,246891,330984,630536,0.483758964144081,0.47074907816342654,0.5438832121103514,0.36018482721357137
0.4552753029762735,294410,246901,330972,630526,0.48377518495063326,0.4707682664355546,0.5438832759725925,0.36019946646579837
0.455248984322864,294527,246998,330855,630429,0.4839334050376382,0.47095535208880335,0.5438844005355247,0.3603418664647337
0.455094312812074,294784,247395,330598,630032,0.48425160503294173,0.4713663009168796,0.5437023566017865,0.36077705150820893
0.4550419397138553,295391,247988,329991,629439,0.48505750750351323,0.47233690768202474,0.5436187265242124,0.36157555617513604
0.45503568289737917,295453,248034,329929,629393,0.48514210931637447,0.4724360470880198,0.5436247785135615,0.36164742159515945
0.45502402536845676,297335,249790,328047,627637,0.48764979156368404,0.47544540776677297,0.5434498514964587,0.36406822157706004
0.4548510339431846,298846,251077,326536,626350,0.4896785168760698,0.4778615310322331,0.5434324441785486,0.36593006829211167
0.4548024776496332,299454,252384,325928,625043,0.4903670244575986,0.4788337368200556,0.5426483859393517,0.3672043486564161
0.4543124209216245,299581,252458,325801,624969,0.4905426997344417,0.4790368127000777,0.5426808613159577,0.36733809818812635
0.4542564652319596,299583,252485,325799,624942,0.4905413158780664,0.4790400107454324,0.5426559771622337,0.3673573953842438
0.45424356592769,299700,252668,325682,624759,0.4906846860534871,0.4792270963986811,0.542573067230542,0.3675570215509755
0.45412224360895415,299749,252787,325633,624640,0.4907379151190021,0.4793054485098708,0.5424967784904513,0.36766881220434533
0.4539520989458544,299821,252855,325561,624572,0.49083329076905147,0.4794205781426392,0.5424896322619401,0.36776197108215347
0.4536458711411995,299860,252916,325522,624511,0.49088106488417654,0.47948294002705544,0.542462046109093,0.36782851313773074
0.4536165513671342,299877,252953,325505,624474,0.4909002153644072,0.4795101234125702,0.5424398097064197,0.36786444584774247
0.4533613796399877,299925,253079,325457,624348,0.490950823235769,0.47958687650108256,0.5423559323259868,0.3679802290244469
0.45325126639197055,300050,253232,325332,624195,0.4911107401114963,0.47978675433574997,0.5423093467707245,0.36816521593895163
0.45324658552196206,300219,253496,325163,623931,0.4913177118808553,0.48005698916822037,0.5421904770504682,0.3684533430396012
0.4529575670733045,300221,253525,325161,623902,0.4913159998088551,0.4800601872135751,0.5421637357199871,0.3684739710768301
0.452640468026396,300383,253793,324999,623634,0.4915119396381325,0.4803192288873041,0.542035382261231,0.3687601019158123
0.45248864759249896,300432,253873,324950,623554,0.49157136532002893,0.4803975809984937,0.5419976366801671,0.36884594116750696
0.452204281150298,300556,253968,324826,623459,0.4917390149120499,0.4805958598104838,0.542007198967042,0.3689916682692212
0.4517713749525325,300752,254113,324630,623314,0.4920047912686621,0.4809092682552424,0.5420273399835996,0.36921857667873964
0.4517489667817347,301147,254512,324235,622915,0.49252302852262553,0.48154088221279157,0.5419636863615994,0.369746920600023
0.4517463374555406,301451,254671,323931,622756,0.49294556276879303,0.4820269851067028,0.5420591165247913,0.3700550103173457
0.4517390358224651,303403,258471,321979,618956,0.49520598341321187,0.4851482773728697,0.5399840533642773,0.37388250935414946
0.4517360539255306,303604,258955,321778,618472,0.495423269639537,0.48546968093101495,0.5396838376063666,0.37433832243485365
0.451657029914868,303667,259045,321715,618382,0.49550133148839515,0.48557041935968737,0.5396490567110707,0.3744401317798869
0.4515924697019459,304305,259758,321077,617669,0.49632354740081114,0.48659059582783004,0.539487610426495,0.3753391149507356
0.45158299809085,304953,260701,320429,616726,0.4971224400769175,0.4876267625227461,0.5391157845608799,0.37639779905496973
0.4512223899818979,305082,260795,320300,616632,0.49729657479204736,0.4878330364481229,0.5391312953168268,0.37654618783890703
0.45113781275536724,305159,260917,320223,616510,0.4973898195464604,0.48795616119427804,0.5390777916746161,0.37667860652950574
0.451080218685344,305716,261393,319666,616034,0.4981299515061573,0.4888468168255562,0.5390780255647504,0.3773659859636188
0.45091575235736336,306883,262679,318499,614748,0.4996320524634576,0.49071287629001153,0.5388052573732096,0.37899826258692887
0.4508611754901819,306903,262822,318479,614605,0.4996380955916038,0.49074485674355833,0.5386862082583702,0.3791067261375198
0.45064244741314163,306980,262902,318402,614525,0.4997379053919861,0.4908679814897135,0.5386729182532525,0.3792111971647761
0.4505709880537683,307036,262966,318346,614461,0.49980954117329146,0.4909575267596445,0.5386577590955821,0.3792910476314688
0.45022412302500703,307537,264134,317845,613293,0.5003532150049509,0.49175863712099166,0.5379615198252141,0.3804016345390532
0.4501670513840239,308116,265268,317266,612159,0.5010159640340927,0.49268447125117126,0.537364139913217,0.3815414999510916
0.4501094443959769,309012,266774,316370,610653,0.5020807106457125,0.49411719557006756,0.5366785576585745,0.3831398401260573
0.4497526918056023,309262,267044,316120,610383,0.5024020138837897,0.4945169512394025,0.5366281107606029,0.383485858815059
0.44961496780951193,309277,267062,316105,610365,0.5024209947993205,0.49454093657956255,0.5366234108745027,0.3835078176933995
0.44947023141177,309303,267189,316079,610238,0.5024382557618209,0.4945825111691734,0.5365260922961637,0.3836096270384327
0.44907990384917307,309940,267923,315442,609504,0.5032488566732838,0.49560108861463875,0.5363555029479306,0.38452191862039686
0.4490480522208363,309946,267929,315436,609498,0.5032566377314044,0.49561068275070275,0.5363547479991347,0.38452990366706613
0.44902532971128184,310146,268242,315236,609185,0.5034974979837112,0.4959304872861707,0.5362248179422809,0.38487126441217745
0.4489578521218328,310223,268338,315159,609089,0.5035942143230276,0.49605361203232584,0.5361975660302025,0.3849863821683261
0.4488548909394052,310942,268955,314440,608472,0.5045425411944149,0.49720330933733303,0.5362021186521054,0.38587538403083826
0.44878277713574655,310990,269010,314392,608417,0.5046035603116376,0.4972800624258453,0.5361896551724138,0.38594392234808284
0.44876602462160575,311063,269092,314319,608335,0.5046966219432694,0.4973967910812911,0.5361722298351302,0.38604706253422755
0.4487321341555893,312482,270710,312900,606717,0.5064997795585985,0.499665804260436,0.5358132484670571,0.3880679447621088
0.44873056801401845,312843,271178,312539,606249,0.5069486823900706,0.5002430514469556,0.5356708063579906,0.3886195784028443
0.4485713692549995,313131,271496,312251,605931,0.5073157375439665,0.5007035699780295,0.5356081741007515,0.38902282325964244
0.4482565597458885,313158,271537,312224,605890,0.507348302439584,0.5007467435903176,0.5355920608180333,0.38906807185743497
0.44823766417772803,314283,273195,311099,604232,0.5087121876746112,0.5025456441023246,0.5349698201464566,0.39091993726415
0.44816460021271554,314558,273668,310824,603759,0.5090340525491673,0.502985375338593,0.5347570491613768,0.39141767183986786
0.44800618915801316,314665,273817,310717,603610,0.509165018883434,0.5031564707650684,0.5347062442011821,0.39158801950214567
0.44776613228022866,315087,274289,310295,603138,0.5097003983300679,0.5038312583349057,0.5346111819958737,0.3921829054790063
0.4475490050630194,316132,275703,309250,601724,0.5109843235339661,0.5055022370327256,0.5341556345941014,0.393819174625651
0.4474342003599534,316148,275945,309234,601482,0.5109675684254794,0.5055278213955631,0.5339499031402162,0.39399085312904036
0.44742625127840885,316644,276514,308738,600913,0.5115930986213141,0.5063209366435235,0.5338274119206012,0.3946995260209381
0.4471787792959051,316737,276556,308645,600871,0.511721033300472,0.5064696457525161,0.5338626951607385,0.3947893577959674
0.44695280108748636,316775,276649,308607,600778,0.5117607639795383,0.5065304086142549,0.5338088786432635,0.39487652788877364
0.4469482345653475,316775,276664,308607,600763,0.5117582836909085,0.5065304086142549,0.5337953858779083,0.3948865091971102
0.4469191890367441,316821,276820,308561,600607,0.5117991941635497,0.5066039636574126,0.5336912376335192,0.3950209241493763
0.44677985199922454,316893,276917,308489,600510,0.5118875547678476,0.506719093290181,0.5336605985079402,0.39513338022330186
0.4467537765785379,316912,276949,308470,600478,0.511909811658567,0.5067494747210505,0.5336467624578816,0.39516731667164623
0.4467111461499512,316922,276981,308460,600446,0.5119190187085417,0.5067654649478239,0.5336258614622253,0.3951952643349887
0.44666891863699665,316976,277146,308406,600281,0.5119700224508584,0.5068518121724003,0.5335200514372469,0.39534099143670287
0.4465883873707901,317183,277226,308199,600201,0.5122568708600983,0.5071828098666096,0.5336106956657789,0.3955319671362096
0.4462245863476869,317259,277306,308123,600121,0.5123537955739702,0.5073043355900874,0.5335985131987251,0.3956357727429101
0.4461113737090574,317689,277695,307693,599732,0.5129125399753044,0.5079919153413434,0.5335867272214235,0.39618075217808785
0.4460291092933508,317701,277821,307681,599606,0.5129090586203,0.5080111036134715,0.5334832298386961,0.39627258021478445
0.44594671828274624,317862,277944,307520,599483,0.5131219300211085,0.5082685462645231,0.5334991591222646,0.39646155965262386
0.4459409542978692,318139,278370,307243,599057,0.5134525507603686,0.5087114755461462,0.533334786231222,0.396929350303332
0.4458801471465337,318227,278402,307155,599025,0.5135746832713771,0.508852189541752,0.5333750119420947,0.39700920077002466
0.44582716554614377,318351,278560,307031,598867,0.5137280417655471,0.5090504683537422,0.5333307645528396,0.39719684936675254
0.4457208926205338,318546,278633,306836,598794,0.5139982579830877,0.5093622777758234,0.5334179534109539,0.39737518207569955
0.44559526545166495,320626,281451,304756,595976,0.5165380259408011,0.5126882449446898,0.5325332141902116,0.4006344119578736
0.44513801657926566,320632,281459,304750,595968,0.5165453620434725,0.5126978390807538,0.5325307968396804,0.4006437278456544
0.44499352505758405,320654,281464,304728,595963,0.516576310571502,0.5127330175796553,0.5325434549374043,0.4006616942006602
0.44467532534906307,320810,281858,304572,595569,0.5167360566149818,0.5129824651173203,0.5323163001851766,0.4010276755063351
0.44441403510788335,321140,282262,304242,595165,0.5171453140650514,0.5135101426008424,0.532215670481702,0.4015160941942722
0.4443556287550299,321287,282402,304095,595025,0.5173342152899459,0.5137451989344113,0.5322061525056776,0.4017070698937789
0.4440268716538659,321313,282474,304069,594953,0.5173597525532836,0.5137867735240221,0.5321628322570708,0.40177228110824464
0.44399114698216346,321476,282746,303906,594681,0.5175497061901312,0.5140474142204284,0.5320494785029344,0.4020617390500057
0.4439726770348279,321483,282795,303899,594632,0.5175516435991173,0.5140586073791699,0.5320117561784476,0.40209900260112896
0.44388353875637365,321548,282933,303834,594494,0.5176224537662318,0.5141625438531969,0.531940623443913,0.4022340829739508
0.4438222895813867,321660,283012,303722,594415,0.5177709097933166,0.5143416343930589,0.5319578217612193,0.4023611783001033
0.44369088888435426,321678,283037,303704,594390,0.5177927161525998,0.5143704168012511,0.5319497614578769,0.40238979138400155
0.4436066103097318,321701,283135,303681,594292,0.5178095677132493,0.5144071943228299,0.531881369495202,0.40247030727125005
0.44357657183549815,321812,283225,303570,594202,0.5179547184752291,0.5145846858400146,0.5318881324613205,0.4026040568029603
0.4433257230520563,321829,283236,303553,594191,0.517977411266941,0.5146118692255294,0.5318916149504599,0.40262268857852196
0.44328102092323585,321952,283322,303430,594105,0.5181405187713926,0.5148085490148421,0.5319111675043038,0.4027617614746784
0.4432636034602271,322354,283472,303028,593955,0.5186953272784498,0.5154513561311327,0.5320900720668971,0.4031290736214649
0.44304257923933577,322362,283486,303020,593941,0.5187045275499328,0.5154641483125514,0.532083955051432,0.4031437128736919
0.4422524201577732,322408,283522,302974,593905,0.5187648553898395,0.515537703355709,0.5320878649348935,0.4031982773592652
0.44209500845289407,322447,283617,302935,593810,0.5188052356937461,0.5156000652401252,0.5320345706064046,0.40328744371373876
0.44207867006060875,322815,283823,302567,593604,0.5193014144032204,0.5161885055853862,0.5321377823347697,0.4036693951127522
0.4418209696971861,323415,284738,301967,592689,0.5200131460429542,0.5171479191917899,0.5317987414351323,0.4046775072547476
0.44176383200668057,323476,284833,301906,592594,0.5200851362949248,0.5172454595751077,0.5317626403686284,0.40478131286144814
0.44167198491589477,323545,285004,301837,592423,0.5201559318306267,0.5173557921398442,0.5316663078897509,0.40494101379483355
0.4416579257023169,323682,285160,301700,592267,0.5203271636493407,0.5175748582466396,0.5316354653588288,0.4051359820176749
0.4415472510689773,324460,286202,300922,591225,0.5212728014677767,0.5188188978896099,0.5313250210427373,0.40634704742918093
0.4415247218831757,325332,287526,300050,589901,0.5223051991628527,0.52021324566425,0.5308440128055765,0.4078083109696575
0.44137351319818574,325738,287763,299644,589664,0.5228490649685765,0.5208624488712499,0.5309494198053467,0.40823617638701926
0.44124950645253735,325851,287842,299531,589585,0.522998207831804,0.5210431384337892,0.5309674381164524,0.4083639371337276
0.44111998345990555,325853,287892,299529,589535,0.5229926879602526,0.521046336479144,0.5309257101890851,0.40839853900262774
0.4411169529716945,329167,290943,296215,586484,0.5272344198782819,0.5263454976318475,0.530820338327071,0.41263394084012006
0.44093623426797623,329261,290972,296121,586455,0.5273642024485539,0.5264958057635173,0.5308666259292879,0.4127157875684801
0.4408624813536358,329283,291028,296099,586399,0.5273862617514868,0.5265309842624188,0.5308353390476712,0.41276769037183036
0.4407600733924255,329418,291172,295964,586255,0.5275553326299647,0.5267468523238596,0.5308142251728194,0.4129533427068909
0.44072794206018795,329447,291215,295935,586212,0.5275896085760315,0.5267932239815025,0.5307993722831429,0.41300125298690654
0.4405939957571595,329447,291293,295935,586134,0.5275764284167791,0.5267932239815025,0.5307326739053387,0.41305315579025675
0.4404546291893081,329543,291492,295839,585935,0.5276803062099948,0.5269467301585271,0.5306351493877157,0.41324945485420966
0.440283110480322,329889,291843,295493,585584,0.5281164552422789,0.5274999920048866,0.5305967844666191,0.4137132529815832
0.4401100158149197,329917,291866,295465,585561,0.5281526559474865,0.5275447646398521,0.5305982955468387,0.41374718942992755
0.44004442986199943,329980,292150,295402,585277,0.5281948279869307,0.5276455030685245,0.5304036133926993,0.41397809036278066
0.4395285979615313,330179,292365,295203,585062,0.5284433265302464,0.5279637085813151,0.5303705440900562,0.4142535744728705
0.43944068199292285,330187,293018,295195,584409,0.5283443417405583,0.5279765007627338,0.5298208454681846,0.41469341746023614
0.43912636753314727,330408,293316,294974,584111,0.5286101728756593,0.5283298847744259,0.5297343055582276,0.41503877072868206
0.4391087215785924,330412,293322,294970,584105,0.5286148809283829,0.5283362808651352,0.5297322255961676,0.4150454249342398
0.4387824139544678,330508,293530,294874,583897,0.528717038769938,0.5284897870421599,0.5296280034228685,0.41524771278319467
0.43789328905489955,330525,293548,294857,583879,0.5287383130476346,0.5285169704276746,0.5296255406018207,0.4152710025026467
0.43770866165957345,330725,293855,294657,583572,0.5289724475290041,0.5288367749631425,0.5295158346408787,0.4156083707244234
0.437605565381858,331788,295698,293594,581729,0.5301797946573585,0.5305365360691545,0.5287576137156845,0.41754208285949845
0.43733439139550234,332018,295943,293364,581484,0.5304667950582348,0.5309043112849426,0.5287239175681292,0.41785815762349043
0.4372384757386826,332822,296489,292560,580938,0.5315220616582328,0.5321899255175236,0.5288672850148813,0.41875647537378335
0.43722575216195225,332825,296497,292557,580930,0.5315249852276538,0.5321947225855557,0.5288628079107357,0.41876379499989685
0.43717076190211435,332836,296538,292546,580889,0.5315337241472265,0.5322123118350064,0.5288365900084846,0.41879839686879705
0.4371153240413441,332855,296552,292527,580875,0.5315584641648581,0.5322426932658759,0.5288390500900053,0.41882035574713755
0.43709865997015884,333039,296887,292343,580540,0.5317641581195189,0.5325369134385064,0.5286954340668586,0.4191657090155835
0.43701125430324417,333077,296916,292305,580511,0.5318134542287917,0.5325976763002452,0.52869952523282,0.41921029219282024
0.43697484016032173,333336,297103,292046,580324,0.5321512008268287,0.5330118231736762,0.5287363250052741,0.4195070697606948
0.43693511249934847,333770,297609,291612,579818,0.5326841811774177,0.5337057990156416,0.5286365241796132,0.420132565083121
0.4369205790632863,333800,297633,291582,579794,0.5327228778143105,0.5337537696959618,0.5286388262887749,0.4201684977931327
0.4368969519251312,333932,297876,291450,579551,0.5328697592597793,0.5339648406893707,0.5285339850081038,0.4204180305015474
0.43675364228706526,334042,298025,291340,579402,0.5330012334076356,0.534140733183878,0.5284914415718587,0.4205903744254925
0.436720533580923,335672,299373,289710,578054,0.5350935559287159,0.5367471401479416,0.5285798644190569,0.4225719968405832
0.43644757904686904,335740,299474,289642,577953,0.5351731191153114,0.5368558736900007,0.5285462851889284,0.4226844529145088
0.436342074568956,336096,299845,289286,577582,0.5356164475250592,0.5374251257631336,0.5285018578767527,0.4231682136585554
0.4362590338409853,336175,299958,289207,577469,0.5357095619953844,0.5375514485546434,0.5284665313700122,0.42329597440526373
0.43621284113595393,336767,300394,288615,577033,0.5364771724755144,0.5384980699796285,0.5285430213085861,0.4239800267365979
0.43612207211171927,337130,300776,288252,576651,0.5369279940269488,0.5390785152115027,0.528494793903804,0.4244757650506485
0.4360309580372088,337245,300900,288137,576527,0.537070261775669,0.5392624028193967,0.5284770702583269,0.42463480056347813
0.43587710783225864,337425,301476,287957,575951,0.5372275571267492,0.5395502269013179,0.5281334666873272,0.42513785850364216
0.43586165727817416,337807,301918,287575,575509,0.5376946715212051,0.5401610535640616,0.5280503341279456,0.4256861650415988
0.4357942210815322,338022,302072,287360,575355,0.537973696389954,0.5405048434396896,0.528081812983718,0.42593170522667884
