id_municipio,nome_municipio,sigla_uf,regiao,avaliacoes,municipios,risco_medio,risco_observado,risco_ponderado,observado_ponderado,soma_pesos,erro_risco_pp,meta_alfabetizacao,taxa_alfabetizacao_prevista_pct,gap_referencia_meta_2024_pp,gap_cenario_80pct_pp
3138807,Luz,MG,Sudeste,144,1,0.3448530003835169,0.13194444444444445,0.34444838176209325,0.1312107740585774,152.96,21.290855593907246,58.68,65.55516182379067,6.87516182379067,-14.44483817620933
3102308,Alvinópolis,MG,Sudeste,108,1,0.34480420598127165,0.18518518518518517,0.34539517949808507,0.1943801652892562,121.0,15.961902079608647,54.12,65.46048205019149,11.34048205019149,-14.539517949808513
4321501,Torres,RS,Sul,438,1,0.3446921771184825,0.5136986301369864,0.3446680399879873,0.5198678586285965,524.5384641,-16.900645301850385,65.68,65.53319600120126,-0.14680399879874528,-14.466803998798738
4211702,Orleans,SC,Sul,237,1,0.3445765847574975,0.35864978902953587,0.3445706892555468,0.35552149240101755,306.62,-1.4073204272038398,68.14,65.54293107444532,-2.59706892555468,-14.45706892555468
4313508,Osório,RS,Sul,465,1,0.34454254243718185,0.5763440860215053,0.3445415766738236,0.5751978276332513,554.777779,-23.180154358432347,69.76,65.54584233261764,-4.214157667382366,-14.454157667382361
4305355,Charqueadas,RS,Sul,322,1,0.34447125439731435,0.48757763975155277,0.3444843278112433,0.48645172762262673,345.0000022,-14.310638535423841,66.43,65.55156721887568,-0.8784327811243315,-14.448432781124325
4208807,Jaguaruna,SC,Sul,302,1,0.34446681717441235,0.40397350993377484,0.3444485973000859,0.4236360647267432,425.79,-5.950669275936249,48.39,65.55514026999141,17.16514026999141,-14.444859730008588
4203907,Capinzal,SC,Sul,283,1,0.3442359514917257,0.3003533568904594,0.34423595149172576,0.3046815459989113,367.4,4.388259460126632,73.49,65.57640485082743,-7.913595149172565,-14.42359514917257
4208500,Ituporanga,SC,Sul,298,1,0.34410711803909083,0.2751677852348993,0.3441135226918328,0.28698295863669093,374.97,6.8939332804191515,66.76,65.58864773081672,-1.1713522691832878,-14.411352269183283
4208104,Itaiópolis,SC,Sul,247,1,0.34403138091605406,0.38461538461538464,0.3440142475814952,0.4399916009238984,333.37,-4.058400369933057,67.88,65.59857524185048,-2.2814247581495124,-14.401424758149517
3108404,Botelhos,MG,Sudeste,144,1,0.3438748905995384,0.1527777777777778,0.3435705512394931,0.15137981602453005,150.02,19.10971128217606,67.86,65.64294487605069,-2.217055123949308,-14.357055123949308
3100609,Água Boa,MG,Sudeste,108,1,0.3437932094468592,0.21296296296296297,0.34379320944685915,0.21799983035032658,117.89,13.083024648389625,,65.62067905531408,,-14.379320944685915
1100346,Alvorada D'Oeste,RO,Norte,144,1,0.34366764731654326,0.3125,0.3436606022403574,0.3165659438322076,168.78,3.1167647316543254,36.33,65.63393977596425,29.303939775964253,-14.36606022403575
4305454,Cidreira,RS,Sul,145,1,0.3431529801363543,0.6689655172413793,0.3431004371792003,0.6698909129279165,208.9999994,-32.5812537105025,,65.68995628207996,,-14.310043717920038
1100304,Vilhena,RO,Norte,1319,1,0.343050570334382,0.2805155420773313,0.343050570334382,0.2834204654753882,1528.33,6.253502825705071,67.96,65.6949429665618,-2.2650570334381968,-14.305057033438203
4301636,Balneário Pinhal,RS,Sul,163,1,0.3428249170930944,0.5521472392638037,0.3428249170930944,0.5636055372945221,206.9999989,-20.932232217070933,61.97,65.71750829069056,3.7475082906905612,-14.28249170930944
1100015,Alta Floresta D'Oeste,RO,Norte,275,1,0.34281895316925914,0.32,0.34281895316925914,0.3219171373534885,306.29,2.2818953169259135,67.08,65.71810468307409,-1.36189531692591,-14.281895316925912
3165578,Senador Amaral,MG,Sudeste,116,1,0.34201805341375296,0.35344827586206895,0.34199222464149226,0.36222471071295265,133.95,-1.1430222448315985,71.75,65.80077753585077,-5.94922246414923,-14.19922246414923
3521705,Itaberá,SP,Sudeste,152,1,0.3419541423376319,0.13815789473684212,0.3419541423376319,0.1371197753505597,161.0000005,20.379624760078975,,65.80458576623681,,-14.195414233763188
3147600,Passa Quatro,MG,Sudeste,141,1,0.3411682681704945,0.19148936170212766,0.3415690777423624,0.19624413145539907,149.1,14.967890646836684,80.0,65.84309222576377,-14.156907774236231,-14.156907774236231
4316808,Santa Cruz do Sul,RS,Sul,1032,1,0.34099840980682117,0.5067829457364341,0.3409984024996733,0.5155681891353504,1193.9090917,-16.578453592961296,67.32,65.90015975003267,-1.4198402499673222,-14.099840249967329
5201108,Anápolis,GO,Centro-Oeste,3468,1,0.3403275571783301,0.26528258362168394,0.3403275571783301,0.2676091276183852,3910.33,7.504497355664613,73.43,65.96724428216699,-7.462755717833019,-14.032755717833012
4209706,Lebon Régis,SC,Sul,138,1,0.33990111336246887,0.4057971014492754,0.3398702244113728,0.40696651312043886,193.21,-6.589598808680652,47.04,66.01297755886272,18.972977558862716,-13.987022441137285
1100379,Alto Alegre dos Parecis,RO,Norte,186,1,0.3398791753189402,0.20430107526881722,0.3398791753189402,0.2045791711996835,202.22,13.557810005012296,71.19,66.01208246810599,-5.1779175318940105,-13.987917531894013
1100700,Campo Novo de Rondônia,RO,Norte,163,1,0.3398791753189402,0.27607361963190186,0.3398791753189402,0.28053532102320855,177.09,6.380555568703833,62.75,66.01208246810599,3.2620824681059872,-13.987917531894013
4206009,Governador Celso Ramos,SC,Sul,115,1,0.33962046284012504,0.3130434782608696,0.339620462840125,0.32816737698566445,283.91,2.6576984579255445,,66.03795371598751,,-13.962046284012487
4308607,Garibaldi,RS,Sul,303,1,0.3395536485387824,0.4158415841584158,0.3395536450317908,0.42021980910439555,344.0000004,-7.628793561963343,75.26,66.04463549682092,-9.215364503179089,-13.955364503179084
4209607,Lauro Muller,SC,Sul,162,1,0.33939249964386325,0.30246913580246915,0.3394166480858864,0.31275220202195514,230.47,3.692336384139411,66.04,66.05833519141136,0.01833519141135298,-13.94166480858864
4306403,Dois Irmãos,RS,Sul,341,1,0.3385585810404265,0.4222873900293255,0.33854987043313695,0.42227445024756355,358.000005,-8.3728808988899,78.68,66.14501295668632,-12.534987043313691,-13.854987043313685
4314803,Portão,RS,Sul,317,1,0.3383120752168302,0.5899053627760252,0.3383100944372021,0.6020019583276038,373.00000190000003,-25.159328755919503,60.02,66.16899055627978,6.148990556279777,-13.83100944372022
4322806,Veranópolis,RS,Sul,206,1,0.33830146936711164,0.42718446601941745,0.33830146936711153,0.429603373721624,224.9999984,-8.888299665230582,77.57,66.16985306328884,-11.400146936711153,-13.83014693671116
4213708,Pouso Redondo,SC,Sul,245,1,0.33804039130458025,0.37142857142857144,0.33801767844683384,0.3648360355967329,328.12,-3.33881801239912,68.69,66.19823215531662,-2.4917678446833804,-13.801767844683383
1100254,Presidente Médici,RO,Norte,202,1,0.33785351830579974,0.31683168316831684,0.3379273515794532,0.3219324879442757,223.96,2.1021835137482903,65.31,66.20726484205468,0.8972648420546818,-13.792735157945316
4214003,Presidente Getúlio,SC,Sul,223,1,0.3375162795669784,0.4080717488789238,0.3374605262668023,0.4141816197476969,311.53,-7.05554693119454,65.13,66.25394737331978,1.1239473733197798,-13.746052626680225
3201209,Cachoeiro de Itapemirim,ES,Sudeste,1808,1,0.33738500949797023,0.2793141592920354,0.33738500949797023,0.2830722918498428,2013.09,5.807085020593483,67.7,66.26149905020297,-1.4385009497970316,-13.738500949797029
4217501,Seara,SC,Sul,239,1,0.3373518150100797,0.3682008368200837,0.33733626428382885,0.37504485402055127,306.55,-3.0849021810003983,80.0,66.26637357161711,-13.733626428382891,-13.733626428382891
1101500,Seringueiras,RO,Norte,186,1,0.3372903042252944,0.3387096774193548,0.3372903042252943,0.3393844916021321,198.86,-0.1419373194060436,65.81,66.27096957747057,0.4609695774705642,-13.729030422529434
1101104,Itapuã do Oeste,RO,Norte,160,1,0.3372903042252944,0.2875,0.3372903042252944,0.2936991869918699,177.12,4.979030422529441,80.0,66.27096957747057,-13.729030422529434,-13.729030422529434
1101708,Urupá,RO,Norte,146,1,0.3372903042252944,0.3904109589041096,0.3372903042252944,0.38725084378781127,157.03,-5.312065467881522,72.36,66.27096957747057,-6.089030422529433,-13.729030422529434
1101757,Vale do Anari,RO,Norte,115,1,0.3372903042252944,0.4434782608695652,0.33729030422529444,0.44345213931963956,123.17,-10.618795664427083,43.54,66.27096957747057,22.730969577470567,-13.729030422529434
4206207,Gravatal,SC,Sul,114,1,0.3372489093136903,0.34210526315789475,0.337239236536986,0.3380460280225702,157.73,-0.4856353844204464,57.16,66.2760763463014,9.116076346301398,-13.723923653698606
4313300,Nova Prata,RS,Sul,246,1,0.3371899439667105,0.3983739837398374,0.337191814634527,0.40169413349997024,277.0000003,-6.118403977312692,78.96,66.2808185365473,-12.679181463452693,-13.7191814634527
4217808,Taió,SC,Sul,176,1,0.33712182303990446,0.2840909090909091,0.3371999105461023,0.27363468472429864,227.42,5.303091394899534,,66.28000894538977,,-13.719991054610233
4211009,Mondaí,SC,Sul,104,1,0.336977128470568,0.3942307692307692,0.3369633940526888,0.42050700575038474,123.47,-5.7253640760201225,70.43,66.30366059473111,-4.126339405268894,-13.696339405268887
4309100,Gramado,RS,Sul,442,1,0.3368819631541445,0.4230769230769231,0.33688248495297773,0.4213270345590721,492.455178,-8.619495992277859,79.21,66.31175150470223,-12.898248495297764,-13.68824849529777
4313375,Nova Santa Rita,RS,Sul,357,1,0.3367632119317444,0.35294117647058826,0.33676321193174436,0.351228502554054,419.9999978,-1.6177964538843848,61.05,66.32367880682557,5.273678806825572,-13.67632119317443
4210605,Massaranduba,SC,Sul,218,1,0.33674156222569784,0.23394495412844038,0.3367768631803889,0.23223448919297152,257.24,10.279660809725746,72.41,66.3223136819611,-6.087686318038891,-13.677686318038894
4323804,Xangri-lá,RS,Sul,204,1,0.3366248557417514,0.6127450980392157,0.3366248557417514,0.6190261888981133,242.8750027,-27.612024229746435,60.68,66.33751442582486,5.657514425824864,-13.662485574175136
4313904,Panambi,RS,Sul,513,1,0.33661409913252033,0.4502923976608187,0.3366069203887466,0.44895719774913123,553.9999981,-11.367829852829836,76.0,66.33930796112534,-9.660692038874657,-13.660692038874657
4210001,Luiz Alves,SC,Sul,186,1,0.33654307019052626,0.3709677419354839,0.33663100914957245,0.38455138590883214,228.37,-3.4424671744957616,80.0,66.33689908504276,-13.66310091495724,-13.66310091495724
4218806,Turvo,SC,Sul,129,1,0.33647360096320367,0.2713178294573643,0.3364154972934153,0.27052284387979475,163.72,6.515577150583934,62.69,66.35845027065848,3.6684502706584823,-13.64154972934152
4211603,Nova Veneza,SC,Sul,152,1,0.3363759769269894,0.2565789473684211,0.3364461867766916,0.26740198879871985,174.98,7.979702955856832,71.23,66.35538132233084,-4.874618677669162,-13.644618677669158
4215505,Santa Cecília,SC,Sul,230,1,0.3363677341670459,0.4260869565217391,0.3363677341670459,0.42589167767503305,264.95,-8.971922235469322,68.59,66.36322658329541,-2.2267734167045887,-13.636773416704585
4209904,Lontras,SC,Sul,179,1,0.3363677341670459,0.39664804469273746,0.3363677341670459,0.4158979924036897,221.16,-6.028031052569155,63.17,66.36322658329541,3.193226583295413,-13.636773416704585
3140902,Matipó,MG,Sudeste,247,1,0.3363023728023329,0.1902834008097166,0.3366027061974183,0.19258994803443216,252.09,14.601897199261629,80.0,66.33972938025818,-13.660270619741823,-13.660270619741823
4217006,São Ludgero,SC,Sul,189,1,0.33629784846190314,0.31216931216931215,0.3362978484619032,0.31367606014225263,222.14,2.4128536292590983,68.15,66.37021515380968,-1.7797848461903243,-13.629784846190319
4205001,Dionísio Cerqueira,SC,Sul,172,1,0.33625248060498697,0.27906976744186046,0.33621207560467453,0.30869709780078847,210.53,5.71827131631265,63.02,66.37879243953255,3.358792439532543,-13.621207560467454
4204558,Correia Pinto,SC,Sul,168,1,0.3362353447665064,0.43452380952380953,0.3362248454657868,0.4302711048544571,220.21,-9.828846475730312,63.0,66.37751545342132,3.3775154534213243,-13.622484546578676
4208401,Itapiranga,SC,Sul,231,1,0.33607927817672884,0.1774891774891775,0.3360353605800948,0.18370903158831378,269.72,15.859010068755133,72.9,66.39646394199052,-6.503536058009487,-13.603536058009482
4202057,Balneário Barra do Sul,SC,Sul,140,1,0.3360562090124197,0.5,0.3360562090124197,0.4882358780899434,201.46,-16.394379098758026,63.53,66.39437909875802,2.8643790987580218,-13.605620901241977
1100064,Colorado do Oeste,RO,Norte,175,1,0.33602364995864353,0.28,0.33602364995864353,0.28284397493656466,193.11,5.602364995864351,65.67,66.39763500413565,0.7276350041356494,-13.602364995864349
4200101,Abelardo Luz,SC,Sul,250,1,0.3360159389370752,0.412,0.336120972439247,0.4370413853830349,306.63,-7.598406106292477,67.3,66.3879027560753,-0.9120972439246913,-13.612097243924694
4215109,Rodeio,SC,Sul,120,1,0.3359842217984053,0.31666666666666665,0.335985843613771,0.3238629283489097,160.5,1.9317555131738662,60.87,66.4014156386229,5.531415638622896,-13.598584361377107
4212106,Palmitos,SC,Sul,163,1,0.33585008131028343,0.3558282208588957,0.33584582949672886,0.3571466286498759,189.39000000000001,-1.9978139548612273,61.82,66.41541705032712,4.5954170503271214,-13.584582949672878
4307807,Estrela,RS,Sul,260,1,0.33583872825630046,0.48846153846153845,0.3358235331609946,0.4962451280436683,311.9999999,-15.2622810205238,69.6,66.41764668390053,-3.1823533160994657,-13.582353316099471
4204509,Corupá,SC,Sul,189,1,0.3357925985882326,0.19576719576719576,0.3357925985882326,0.2029149390626963,238.77,14.002540282103688,64.27,66.42074014117674,2.1507401411767404,-13.579259858823264
4216701,São José do Cedro,SC,Sul,159,1,0.3357925985882326,0.1761006289308176,0.3357925985882326,0.17753006424688375,182.10999999999999,15.969196965741503,76.92,66.42074014117674,-10.499259858823265,-13.579259858823264
4200705,Alfredo Wagner,SC,Sul,114,1,0.33576923200988834,0.5175438596491229,0.33564848320254326,0.5354062057422428,155.34,-18.17746276392345,,66.43515167974567,,-13.564848320254328
4202602,Bom Retiro,SC,Sul,107,1,0.3357614226051453,0.5420560747663551,0.3357899670713587,0.5366590523911281,135.71,-20.62946521612098,39.4,66.42100329286413,27.02100329286413,-13.578996707135872
3112802,Capitólio,MG,Sudeste,105,1,0.3357091482908066,0.1523809523809524,0.3358862110027163,0.1534812807047264,118.06,18.332819590985423,80.0,66.41137889972836,-13.588621100271638,-13.588621100271638
2106805,Mirinzal,MA,Nordeste,143,1,0.33565930467243366,0.3006993006993007,0.3356593046724336,0.30619400077911957,154.02,3.4960003973132983,80.0,66.43406953275664,-13.565930467243362,-13.565930467243362
4313060,Nova Hartz,RS,Sul,244,1,0.3354800850517112,0.5450819672131147,0.33551046023155495,0.5487640724293913,278.0000003,-20.960188216140356,73.32,66.4489539768445,-6.871046023155486,-13.551046023155493
4207908,Irineópolis,SC,Sul,129,1,0.3348928644190867,0.20155038759689922,0.33489286441908667,0.20744217230975526,149.15,13.33424768221875,73.1,66.51071355809133,-6.589286441908669,-13.489286441908675
4211751,Otacílio Costa,SC,Sul,252,1,0.3347615944346546,0.32936507936507936,0.334897568787527,0.3357827056816691,304.84,0.5396515069575225,59.2,66.5102431212473,7.3102431212472965,-13.4897568787527
4304804,Carlos Barbosa,RS,Sul,259,1,0.33475708633412965,0.37065637065637064,0.33476309051608844,0.374558537054859,281.9999988,-3.5899284322240987,69.44,66.52369094839116,-2.9163090516088346,-13.476309051608837
4322004,Triunfo,RS,Sul,312,1,0.3345514625521493,0.33974358974358976,0.3345572937326653,0.3397510874873825,331.0000013,-0.5192127191440465,68.96,66.54427062673346,-2.4157293732665295,-13.455729373266536
4212254,Passo de Torres,SC,Sul,159,1,0.33435782345321263,0.4025157232704403,0.33435782345321263,0.4013500150479384,232.59,-6.815789981722764,,66.56421765467874,,-13.435782345321257
4200200,Agrolândia,SC,Sul,154,1,0.33435782345321263,0.23376623376623376,0.33435782345321263,0.23970554405337013,173.88,10.059158968697886,80.0,66.56421765467874,-13.435782345321257,-13.435782345321257
4213401,Ponte Serrada,SC,Sul,164,1,0.33418079661160116,0.45121951219512196,0.3341935422509152,0.46386012893143197,204.76,-11.70387155835208,57.53,66.58064577490848,9.050645774908475,-13.419354225091524
4207809,Irani,SC,Sul,123,1,0.33394121382213227,0.34146341463414637,0.3339274227220719,0.34256436863609835,154.19,-0.7522200812014102,74.83,66.60725772779281,-8.222742272207185,-13.392742272207187
4207205,Imaruí,SC,Sul,111,1,0.33388093549868847,0.5495495495495496,0.33389946394470926,0.558583661818676,147.14000000000001,-21.56686140508611,,66.61005360552907,,-13.389946394470925
4212205,Papanduva,SC,Sul,177,1,0.3332412331798884,0.3220338983050847,0.3334957468513332,0.3067460141226629,225.17,1.1207334874803687,72.03,66.65042531486668,-5.379574685133321,-13.34957468513332
1100155,Ouro Preto do Oeste,RO,Norte,362,1,0.3329808228207113,0.3342541436464088,0.3329808228207113,0.3359474138368611,394.02,-0.12733208256975326,73.58,66.70191771792886,-6.878082282071134,-13.298082282071135
4301057,Arroio do Sal,RS,Sul,136,1,0.3329223168998614,0.5294117647058824,0.33292231689986135,0.5321843232947917,160.8823542,-19.648944780602097,69.49,66.70776831001386,-2.7822316899861335,-13.292231689986139
1101401,Monte Negro,RO,Norte,172,1,0.33291564457728506,0.29069767441860467,0.33291564457728506,0.3010306025870228,190.18,4.22179701586804,73.41,66.70843554227149,-6.701564457728509,-13.291564457728512
4218905,Urubici,SC,Sul,113,1,0.33290381661222945,0.23893805309734514,0.33290381661222945,0.231131498470948,163.5,9.39657635148843,63.46,66.70961833877705,3.249618338777047,-13.290381661222952
3139805,Mar de Espanha,MG,Sudeste,156,1,0.332808292675984,0.3141025641025641,0.33334661627056733,0.3190263044944509,163.09,1.87057285734199,59.0,66.66533837294327,7.665338372943268,-13.334661627056732
4216008,São Carlos,SC,Sul,128,1,0.3327259547698028,0.2734375,0.33277521488094886,0.2882524026302479,158.16,5.928845476980282,,66.72247851190511,,-13.27752148809489
4204707,Cunha Porã,SC,Sul,123,1,0.33264382302509565,0.25203252032520324,0.3326306996915282,0.2581512825559273,152.43,8.061130269989242,80.0,66.73693003084718,-13.263069969152824,-13.263069969152824
4211058,Monte Carlo,SC,Sul,118,1,0.3324966462037784,0.4661016949152542,0.3324966462037784,0.47337573263499194,160.38,-13.360504871147583,66.43,66.75033537962216,0.32033537962215064,-13.249664620377843
2107100,Morros,MA,Nordeste,239,1,0.33245194470019424,0.3305439330543933,0.3324519447001942,0.33025858741798536,259.1,0.19080116458009555,80.0,66.75480552998059,-13.245194470019413,-13.245194470019413
4119509,Piraquara,PR,Sul,1321,1,0.3317845489347867,0.49053747161241484,0.3317845489347867,0.49464708668877305,1583.25,-15.875292267762815,61.92,66.82154510652133,4.901545106521326,-13.178454893478673
4203303,Campo Alegre,SC,Sul,145,1,0.33163661651692633,0.4,0.33163661651692633,0.4018879184072045,184.32999999999998,-6.836338348307369,68.68,66.83633834830736,-1.843661651692642,-13.163661651692635
4204004,Catanduvas,SC,Sul,142,1,0.33163661651692633,0.2605633802816901,0.33163661651692633,0.275732531930879,186.34,7.10732362352362,70.18,66.83633834830736,-3.343661651692642,-13.163661651692635
4214706,Rio dos Cedros,SC,Sul,105,1,0.33163661651692633,0.3142857142857143,0.3316366165169263,0.31401647250871856,134.77,1.735090223121205,63.92,66.83633834830738,2.9163383483073773,-13.163661651692621
4217303,Saudades,SC,Sul,140,1,0.33132955190416535,0.17142857142857143,0.33131212633191315,0.17714877906600168,154.39000000000001,15.990098047559393,80.0,66.86878736680868,-13.131212633191325,-13.131212633191325
1101302,Mirante da Serra,RO,Norte,130,1,0.33129495593543645,0.26153846153846155,0.3312949559354365,0.2619157188876471,152.10999999999999,6.97564943969749,62.66,66.87050440645635,4.2105044064563515,-13.129495593543652
4208708,Jacinto Machado,SC,Sul,113,1,0.3312904166282352,0.34513274336283184,0.3312660070439315,0.32781573571881384,141.97,-1.3842326734596622,57.49,66.87339929560684,9.383399295606843,-13.126600704393155
4214201,Quilombo,SC,Sul,118,1,0.3310655348187863,0.3050847457627119,0.3310655348187863,0.2992669861855089,141.88,2.5980789056074425,69.21,66.89344651812137,-2.3165534818786284,-13.106553481878635
4204400,Coronel Freitas,SC,Sul,102,1,0.3310655348187863,0.13725490196078433,0.3310655348187863,0.1327334083239595,124.46000000000001,19.3810632858002,75.16,66.89344651812137,-8.266553481878631,-13.106553481878635
4205308,Faxinal dos Guedes,SC,Sul,129,1,0.33032985304138907,0.3333333333333333,0.33032985304138907,0.3347112693971,157.24,-0.30034802919442494,57.2,66.9670146958611,9.767014695861093,-13.032985304138904
3100302,Abre Campo,MG,Sudeste,102,1,0.32979296242827577,0.1568627450980392,0.33052626294165294,0.14950958734646994,113.17,17.293021733023657,80.0,66.9473737058347,-13.052626294165293,-13.052626294165293
5208806,Goianira,GO,Centro-Oeste,1021,1,0.329413410608119,0.1929480901077375,0.329413410608119,0.18999575283216752,1153.71,13.646532050038152,70.86,67.05865893918809,-3.8013410608119074,-12.941341060811908
4100400,Almirante Tamandaré,PR,Sul,1101,1,0.32889573682953355,0.5413260672116258,0.32889573682953355,0.5488137901108027,1336.61,-21.243033038209227,57.0,67.11042631704665,10.110426317046645,-12.889573682953355
3201506,Colatina,ES,Sudeste,1112,1,0.32831541229668854,0.21672661870503598,0.3282868243910676,0.21755001927762238,1219.03,11.158879359165255,74.72,67.17131756089324,-7.548682439106756,-12.828682439106757
3203205,Linhares,ES,Sudeste,2058,1,0.3274928661788122,0.3216715257531584,0.3274628313100648,0.32166969871959084,2303.17,0.5821340425653798,66.76,67.25371686899352,0.4937168689935163,-12.746283131006479
1100114,Jaru,RO,Norte,595,1,0.3272242158749641,0.346218487394958,0.32721375647666684,0.34835938948279055,647.32,-1.8994271519993888,65.65,67.27862435233331,1.6286243523333042,-12.72137564766669
4303004,Cachoeira do Sul,RS,Sul,506,1,0.32719332524714084,0.5968379446640316,0.3271948828648317,0.5954078709120638,598.9999992,-26.964461941689077,61.21,67.28051171351683,6.070511713516829,-12.71948828648317
5214507,Nerópolis,GO,Centro-Oeste,377,1,0.3261885287565418,0.2891246684350133,0.32618852875654186,0.2882640295484332,419.65,3.706386032152853,70.0,67.38114712434582,-2.6188528756541842,-12.618852875654184
3200607,Aracruz,ES,Sudeste,1243,1,0.3259380649597161,0.25663716814159293,0.32593806495971617,0.2564553782401067,1409.29,6.930089681812318,72.36,67.4061935040284,-4.953806495971605,-12.593806495971606
1100189,Pimenta Bueno,RO,Norte,472,1,0.3247925394522221,0.18220338983050846,0.3247925394522221,0.18942271173566275,526.6,14.258914962171362,71.37,67.52074605477779,-3.849253945222216,-12.479253945222212
5213087,Minaçu,GO,Centro-Oeste,274,1,0.3243158380448683,0.18248175182481752,0.32431583804486824,0.18578613752239215,290.28000000000003,14.183408622005079,76.32,67.56841619551317,-8.751583804486827,-12.431583804486834
4322608,Venâncio Aires,RS,Sul,487,1,0.32414835585737695,0.38809034907597534,0.3241579389646834,0.38792267320235235,527.6666672,-6.394199321859839,78.41,67.58420610353167,-10.825793896468326,-12.41579389646833
4213807,Praia Grande,SC,Sul,110,1,0.3240543806198761,0.2818181818181818,0.3240543521846977,0.28137940882478935,140.06,4.223619880169433,67.96,67.59456478153024,-0.3654352184697558,-12.405435218469762
4211108,Monte Castelo,SC,Sul,108,1,0.3234904079511273,0.4537037037037037,0.32349038100695376,0.46060278416002165,147.98,-13.02132957525764,,67.65096189930462,,-12.349038100695381
4201505,Armazém,SC,Sul,122,1,0.32349026935715336,0.20491803278688525,0.3234903182174375,0.21222922950370168,145.88,11.857223657026811,72.02,67.65096817825625,-4.3690318217437465,-12.34903182174375
4317103,Sant'Ana do Livramento,RS,Sul,680,1,0.32337696988685743,0.5235294117647059,0.32335468737502165,0.5199507079361944,829.5999973,-20.015244187784848,54.72,67.66453126249783,12.944531262497833,-12.335468737502168
4216404,São João do Sul,SC,Sul,115,1,0.32333155112483347,0.21739130434782608,0.32333155112483347,0.23317243228747656,149.16,10.59402467770074,,67.66684488751665,,-12.333155112483354
4303509,Camaquã,RS,Sul,560,1,0.3229960661042487,0.40535714285714286,0.32298972909587625,0.4044778249412917,646.9999962,-8.236107675289418,62.16,67.70102709041237,5.541027090412371,-12.298972909587633
4300406,Alegrete,RS,Sul,501,1,0.32276585781266637,0.5489021956087824,0.32268883954269767,0.5551260747532452,657.8333359,-22.613633779611604,,67.73111604573023,,-12.268883954269768
5220405,São Simão,GO,Centro-Oeste,216,1,0.32270973384081264,0.17592592592592593,0.3227097338408127,0.1770397051432401,238.76,14.67838079148867,73.9,67.72902661591873,-6.170973384081279,-12.270973384081273
4212304,Paulo Lopes,SC,Sul,118,1,0.3224782372176226,0.6016949152542372,0.3224782372176226,0.5997517160800351,136.94,-27.921667803661464,65.85,67.75217627823774,1.9021762782377465,-12.24782372176226
4318002,São Borja,RS,Sul,492,1,0.3223989575891294,0.5284552845528455,0.3223851389465833,0.5176018005996116,636.0000039,-20.60563269637161,67.78,67.76148610534167,-0.018513894658326535,-12.238513894658325
4318309,São Gabriel,RS,Sul,533,1,0.322325623286876,0.600375234521576,0.32231404345369724,0.6088075292961722,661.000004,-27.804961123470008,64.25,67.76859565463027,3.518595654630275,-12.231404345369725
4215307,Salete,SC,Sul,110,1,0.3217482371789744,0.3181818181818182,0.3217640626440025,0.3264156765931184,129.62,0.35664189971562066,78.29,67.82359373559976,-10.466406264400248,-12.176406264400242
4316006,Rolante,RS,Sul,190,1,0.3214617773765451,0.3368421052631579,0.3214566492491584,0.3355264753421059,199.9999992,-1.538032788661281,80.0,67.85433507508417,-12.145664924915835,-12.145664924915835
4201208,Antônio Carlos,SC,Sul,170,1,0.3213639643630756,0.2647058823529412,0.3213651729098677,0.26463998370506164,196.38,5.665808201013444,75.32,67.86348270901324,-7.456517290986753,-12.13651729098676
4319505,São Sebastião do Caí,RS,Sul,209,1,0.32112549688761627,0.5598086124401914,0.3211062802973239,0.5592356235407482,234.0000007,-23.868311555257517,61.4,67.8893719702676,6.489371970267605,-12.110628029732396
5205406,Ceres,GO,Centro-Oeste,164,1,0.32107203125912587,0.054878048780487805,0.32107203125912587,0.054878048780487805,164.0,26.619398247863806,80.0,67.89279687408741,-12.10720312591259,-12.10720312591259
4206652,Guatambú,SC,Sul,125,1,0.3210155032341047,0.568,0.32103551451420564,0.5706711576846308,160.32,-24.698449676589522,50.17,67.89644854857943,17.726448548579427,-12.103551451420572
4203501,Campo Erê,SC,Sul,122,1,0.3208141091081925,0.5081967213114754,0.3208141091081925,0.5170772096874353,144.93,-18.73826122032829,64.05,67.91858908918074,3.8685890891807446,-12.081410910819258
4306809,Encantado,RS,Sul,188,1,0.3207922251730153,0.42021276595744683,0.3207873128819537,0.4356737740086466,219.0000009,-9.942054078443153,80.0,67.92126871180463,-12.078731288195371,-12.078731288195371
4301008,Arroio do Meio,RS,Sul,165,1,0.320449876136068,0.3696969696969697,0.320449876136068,0.3636354182294284,191.0000028,-4.924709356090168,80.0,67.9550123863932,-12.044987613606807,-12.044987613606807
1100320,São Miguel do Guaporé,RO,Norte,302,1,0.32039432741345586,0.3079470198675497,0.3203943274134559,0.3086269002991636,327.58,1.2447307545906172,69.73,67.96056725865441,-1.7694327413455966,-12.039432741345593
4310801,Ivoti,RS,Sul,226,1,0.3203645006059258,0.42920353982300885,0.3203645006059258,0.4314976460429112,246.9999996,-10.883903921708304,77.79,67.96354993940741,-9.826450060592592,-12.036450060592585
5201801,Aragoiânia,GO,Centro-Oeste,170,1,0.3199294652113803,0.37058823529411766,0.3199294652113803,0.37147006616104566,185.91,-5.065877008273734,59.12,68.00705347886196,8.887053478861965,-11.992946521138037
